"ID","PRONAME","LXTIME","LX_YEAR","LX_QUARTER","LX_MONTH","YJQDTIME","YJQD_YEAR","YJQD_QUARTER","YJQD_MONTH","JXDATE","GROUP_ID","GROUP_NAME","FIRST_DEPT_ID","FIRST_DEPT","PROVINCE","CITY","PROCODE","ISQIANDAN","CJL","YJHTE","ETL_TIME","BIGDATA","JS_TYPE"
"6691","2019云南省公安厅视频大数据综合应用平台一期(P20191351.01)","2019/5/7 10:47:02","2019","2","2019-05","2019/8/30","2019","3","2019-08","","476","代表处","465","云南代表处","云南","昆明市","P20191351","0","50","289","2019/8/5 14:02:04","WA大数据","概率合同额"
"6694","2019云浮市公安局ATCA型分流设备-10G平台产品一期(P20191356.01)","2019/5/5 16:03:17","2019","2","2019-05","2019/9/28","2019","3","2019-09","","476","代表处","446","广东代表处","广东","云浮市","P20191356","0","80","6.4","2019/8/5 14:02:04","非大数据项目","概率合同额"
"6696","2019中国联合网络通信有限公司上海市分公司ATCA型分流设备-100G平台产品一期(P20191359.01)","2019/5/7 14:31:31","2019","2","2019-05","2019/7/31","2019","3","2019-07","","476","代表处","460","上海代表处","上海","浦东新区","P20191359","0","0","0","2019/8/5 14:02:04","非大数据项目","概率合同额"
"6697","2019福建省公安厅督察总队重要活动区域交通态势分析和优化平台二期(P20191360.01)","2019/4/27 13:38:58","2019","2","2019-04","2019/8/20","2019","3","2019-08","","476","代表处","473","福建代表处","福建","福州市","P20191360","0","50","230","2019/8/5 14:02:04","BG大数据","概率合同额"
"6699","2019东莞市公安局塘厦分局售后服务一期(P20191362.01)","2019/5/8 15:26:46","2019","2","2019-05","2019/7/12","2019","3","2019-07","","476","代表处","446","广东代表处","广东","东莞市","P20191362","0","100","38.9","2019/8/5 14:02:04","非大数据项目","概率合同额"
"6703","2019黄岩区公安分局互联网管理综合应用系统一期(P20191366.01)","2019/5/8 14:31:15","2019","2","2019-05","2019/8/9","2019","3","2019-08","","476","代表处","456","浙江代表处","浙江","台州市","P20191366","0","100","122.44","2019/8/5 14:02:04","WA大数据","概率合同额"
"6704","2019福建省柘荣县公安局DWC设备一期(P20191372.01)","2019/5/8 14:39:07","2019","2","2019-05","2019/8/30","2019","3","2019-08","","476","代表处","473","福建代表处","福建","宁德市","P20191372","0","50","9.9","2019/8/5 14:02:04","非大数据项目","概率合同额"
"6705","2019铜仁市公安局DWC设备一期(P20191373.01)","2019/4/30 17:10:38","2019","2","2019-04","2019/9/30","2019","3","2019-09","","476","代表处","470","贵州代表处","贵州","铜仁地区","P20191373","0","50","100","2019/8/5 14:02:04","非大数据项目","概率合同额"
"6706","2019重庆市垫江县公安局视频大数据综合应用平台一期(P20191376.01)","2019/5/9 16:11:13","2019","2","2019-05","2019/9/25","2019","3","2019-09","","476","代表处","462","重庆代表处","重庆","垫江县","P20191376","0","70","371","2019/8/5 14:02:04","雪亮工程","概率合同额"
"6707","2019淮北市公安局网络安全支队WZPT一期(P20191384.01)","2019/5/7 11:16:02","2019","2","2019-05","2019/8/31","2019","3","2019-08","","476","代表处","468","安徽代表处","安徽","淮北市","P20191384","0","50","750","2019/8/5 14:02:04","WA大数据","概率合同额"
"6711","2019中国联合网络通信有限公司北京市分公司正交分流设备-100G平台产品二期(P20191399.01)","2019/5/10 16:36:33","2019","2","2019-05","2019/8/31","2019","3","2019-08","","476","代表处","447","北京代表处","北京","西城区","P20191399","0","60","180","2019/8/5 14:02:04","非大数据项目","概率合同额"
"6714","2019河北省公安厅JZ综合应用平台2.0一期(P20191404.01)","2019/5/12 12:16:22","2019","2","2019-05","2019/9/30","2019","3","2019-09","","476","代表处","451","河北代表处","河北","石家庄市","P20191404","0","20","400","2019/8/5 14:02:04","JZ大数据","概率合同额"
"6715","2019安全可靠工作委员会U型分流设备-10GE分流设备一期(P20191406.01)","2019/5/10 18:29:46","2019","2","2019-05","2019/9/30","2019","3","2019-09","","482","网络安全与信息技术装备事业群","95","第一事业部","北京","海淀区","P20191406","0","40","12","2019/8/5 14:02:04","交管大数据-信息BG","概率合同额"
"6716","2019广西自治区百色市公安局JZ支队JZ综合应用平台2.0一期(P20191408.01)","2019/5/9 15:39:20","2019","2","2019-05","2019/9/2","2019","3","2019-09","","402","大数据服务与解决方案事业群","254","第五事业部","广西","百色市","P20191408","0","50","1750","2019/8/5 14:02:04","JZ大数据","概率合同额"
"6718","2019贵阳市公安局科信大数据治理和服务平台一期(P20191414.01)","2019/5/10 11:47:26","2019","2","2019-05","2019/8/31","2019","3","2019-08","","476","代表处","470","贵州代表处","贵州","贵阳市","P20191414","0","40","192","2019/8/5 14:02:04","KX大数据","概率合同额"
"6720","2019北京华热科技发展有限公司U型分流设备-10GE分流设备一期(P20191422.01)","2019/5/14 15:11:01","2019","2","2019-05","2019/9/30","2019","3","2019-09","","482","网络安全与信息技术装备事业群","95","第一事业部","北京","朝阳区","P20191422","0","80","4.48","2019/8/5 14:02:04","交管大数据-信息BG","概率合同额"
"6721","2019中国电信集团有限公司浙江分公司非锐安产品一期(P20191423.01)","2019/5/14 16:00:59","2019","2","2019-05","2019/8/20","2019","3","2019-08","","476","代表处","456","浙江代表处","浙江","杭州市","P20191423","0","25","105","2019/8/5 14:02:04","非大数据项目","概率合同额"
"6724","2019甘肃省公安厅G**B总队GB数据平台一期(P20191427.01)","2019/5/15 10:16:06","2019","2","2019-05","2019/9/30","2019","3","2019-09","","476","代表处","454","甘肃代表处","甘肃","兰州市","P20191427","0","80","160","2019/8/5 14:02:04","GB大数据","概率合同额"
"6735","2019肇庆市公安局QQ云平台一期(P20191441.01)","2019/5/15 12:18:21","2019","2","2019-05","2019/9/30","2019","3","2019-09","","476","代表处","446","广东代表处","广东","肇庆市","P20191441","0","70","13.86","2019/8/5 14:02:04","非大数据项目","概率合同额"
"6736","2019德州市公安局运河经济开发区分局QZ实验室一期(P20191442.01)","2019/5/15 12:42:41","2019","2","2019-05","2019/7/15","2019","3","2019-07","","476","代表处","448","山东代表处","山东","德州市","P20191442","0","80","16","2019/8/5 14:02:04","非大数据项目","概率合同额"
"6738","2019吐鲁番市公安局技侦支队DWC设备一期(P20191451.01)","2019/5/14 20:50:24","2019","2","2019-05","2019/9/30","2019","3","2019-09","","476","代表处","457","新疆代表处","新疆","吐鲁番地区","P20191451","0","50","40","2019/8/5 14:02:04","JZ大数据","概率合同额"
"6743","2019长治市公安局WZPT二期(P20191462.01)","2019/5/20 9:33:43","2019","2","2019-05","2019/9/30","2019","3","2019-09","","476","代表处","474","山西代表处","山西","长治市","P20191462","0","40","680","2019/8/5 14:02:04","非大数据项目","概率合同额"
"6745","2019湖南省公安厅JZ综合应用平台2.0一期(P20191463.01)","2019/5/16 14:48:04","2019","2","2019-05","2019/9/30","2019","3","2019-09","","476","代表处","453","湖南代表处","湖南","长沙市","P20191463","0","30","900","2019/8/5 14:02:04","JZ大数据","概率合同额"
"6750","2019济南坤东信息技术有限公司单向光闸一期(P20191469.01)","2019/5/16 16:26:33","2019","2","2019-05","2019/7/17","2019","3","2019-07","","476","代表处","445","湖北代表处","湖北","孝感市","P20191469","0","70","3.36","2019/8/5 14:02:04","WA大数据","概率合同额"
"6751","2019中国联合网络通信有限公司宁夏回族自治区分公司非锐安产品一期(P20191474.01)","2019/5/20 19:18:55","2019","2","2019-05","2019/7/31","2019","3","2019-07","","476","代表处","471","宁夏代表处","宁夏","银川市","P20191474","0","0","0","2019/8/5 14:02:04","非大数据项目","概率合同额"
"6754","2019长沙市荣辉网络科技有限公司WZPT三期(P20191487.01)","2019/5/21 13:29:54","2019","2","2019-05","2019/9/30","2019","3","2019-09","","476","代表处","453","湖南代表处","湖南","长沙市","P20191487","0","40","600","2019/8/5 14:02:04","WA大数据","概率合同额"
"6756","2019韶关市公安局非锐安产品二期(P20191490.01)","2019/5/17 19:34:23","2019","2","2019-05","2019/9/30","2019","3","2019-09","","476","代表处","446","广东代表处","广东","韶关市","P20191490","0","70","33.6","2019/8/5 14:02:04","非大数据项目","概率合同额"
"6762","2019中卫市中医院非锐安产品一期(P20191509.01)","2019/5/23 10:41:09","2019","2","2019-05","2019/7/15","2019","3","2019-07","","476","代表处","471","宁夏代表处","宁夏","中卫市","P20191509","0","30","90","2019/8/5 14:02:04","非大数据项目","概率合同额"
"6765","2019泉州市公安局DWC设备一期(P20191515.01)","2019/5/23 16:58:01","2019","2","2019-05","2019/7/19","2019","3","2019-07","","476","代表处","473","福建代表处","福建","泉州市","P20191515","0","50","42.5","2019/8/5 14:02:04","非大数据项目","概率合同额"
"6767","2019甘肃省公安厅PC台式机一期(P20191518.01)","2019/5/22 23:29:41","2019","2","2019-05","2019/7/31","2019","3","2019-07","","476","代表处","454","甘肃代表处","甘肃","兰州市","P20191518","0","30","30","2019/8/5 14:02:04","非大数据项目","概率合同额"
"6770","2019中国移动通信集团湖南有限公司ATCA型分流设备-10G平台产品一期(P20191527.01)","2019/5/24 16:05:09","2019","2","2019-05","2019/9/30","2019","3","2019-09","","476","代表处","453","湖南代表处","湖南","长沙市","P20191527","0","30","135","2019/8/5 14:02:04","非大数据项目","概率合同额"
"6771","2019北京东方网信科技有限公司ATCA型分流设备-100G平台产品一期(P20191528.01)","2019/5/24 11:15:17","2019","2","2019-05","2019/9/27","2019","3","2019-09","","482","网络安全与信息技术装备事业群","95","第一事业部","北京","海淀区","P20191528","0","60","30","2019/8/5 14:02:04","交管大数据-信息BG","概率合同额"
"6772","2019呼和浩特市回民区公安分局黑匣子系统一期(P20191543.01)","2019/5/27 15:56:31","2019","2","2019-05","2019/9/30","2019","3","2019-09","","476","代表处","449","内蒙代表处","内蒙古","呼和浩特市","P20191543","0","70","11.83","2019/8/5 14:02:04","非大数据","概率合同额"
"6773","2019内蒙古昌茂网络科技有限公司黑匣子系统一期(P20191544.01)","2019/5/27 16:00:19","2019","2","2019-05","2019/7/31","2019","3","2019-07","","476","代表处","449","内蒙代表处","内蒙古","呼和浩特市","P20191544","0","60","20.28","2019/8/5 14:02:04","非大数据","概率合同额"
"6775","2019玉环县公安局互联网管理综合应用系统一期(P20191548.01)","2019/5/28 12:55:40","2019","2","2019-05","2019/8/28","2019","3","2019-08","","476","代表处","456","浙江代表处","浙江","台州市","P20191548","0","30","90","2019/8/5 14:02:04","WA大数据","概率合同额"
"6776","2019金华市公安局视频大数据综合应用平台一期(P20191549.01)","2019/5/28 13:29:23","2019","2","2019-05","2019/7/1","2019","3","2019-07","","476","代表处","456","浙江代表处","浙江","金华市","P20191549","0","50","190","2019/8/5 14:02:04","KX大数据","概率合同额"
"6779","2019海军航空大学青岛校区数据采集分析系统一期(P20191552.01)","2019/5/29 10:36:50","2019","2","2019-05","2019/7/31","2019","3","2019-07","","482","网络安全与信息技术装备事业群","322","第七事业部","山东","青岛市","P20191552","0","50","15","2019/8/5 14:02:04","非大数据","概率合同额"
"6780","2019陕西省公安厅非锐安产品一期(P20191553.01)","2019/5/29 10:00:25","2019","2","2019-05","2019/7/31","2019","3","2019-07","","476","代表处","450","陕西代表处","陕西","西安市","P20191553","0","1","2.4","2019/8/5 14:02:04","WA大数据","概率合同额"
"6782","2019台州市保密局重点SM单位监测平台一期(P20191565.01)","2019/5/28 12:48:23","2019","2","2019-05","2019/9/29","2019","3","2019-09","","476","代表处","456","浙江代表处","浙江","台州市","P20191565","0","30","120","2019/8/5 14:02:04","","概率合同额"
"6783","2019浙江省应急管理厅应急管理产品 一期(P20191566.01)","2019/5/25 13:14:34","2019","2","2019-05","2019/9/20","2019","3","2019-09","","476","代表处","456","浙江代表处","浙江","杭州市","P20191566","0","30","240","2019/8/5 14:02:04","应急指挥大数据","概率合同额"
"6784","2019安徽力翰科技有限公司单向光闸一期(P20191567.01)","2019/5/27 18:29:42","2019","2","2019-05","2019/7/31","2019","3","2019-07","","476","代表处","468","安徽代表处","安徽","合肥市","P20191567","0","80","15.2","2019/8/5 14:02:04","其他大数据","概率合同额"
"6785","2019重庆市奉节县公安局数据获取产品一期(P20191568.01)","2019/5/29 16:43:26","2019","2","2019-05","2019/7/10","2019","3","2019-07","","476","代表处","462","重庆代表处","重庆","奉节县","P20191568","0","60","31.2","2019/8/5 14:02:04","非大数据项目","概率合同额"
"6795","2019东莞市公安局售后服务一期(P20191598.01)","2019/5/31 14:20:22","2019","2","2019-05","2019/7/31","2019","3","2019-07","","476","代表处","446","广东代表处","广东","东莞市","P20191598","0","100","49","2019/8/5 14:02:04","非大数据","概率合同额"
"6796","2019保定市公安局互联网信息综合监管平台一期(P20191604.01)","2019/6/3 13:29:30","2019","2","2019-06","2019/9/30","2019","3","2019-09","","476","代表处","451","河北代表处","河北","保定市","P20191604","0","50","900","2019/8/5 14:02:04","非大数据","概率合同额"
"6797","2019秦皇岛市公安局QZ实验室二期(P20191605.01)","2019/6/3 13:42:59","2019","2","2019-06","2019/7/30","2019","3","2019-07","","476","代表处","451","河北代表处","河北","秦皇岛市","P20191605","0","80","10","2019/8/5 14:02:04","非大数据","概率合同额"
"6798","2019迪庆州公安局WZPT一期(P20191608.01)","2019/5/29 17:05:48","2019","2","2019-05","2019/9/25","2019","3","2019-09","","476","代表处","465","云南代表处","云南","迪庆藏族自治州","P20191608","0","66","171.6","2019/8/5 14:02:04","非大数据","概率合同额"
"6799","2019东莞市公安局隧道数据分析平台一期(P20191609.01)","2019/6/3 11:23:09","2019","2","2019-06","2019/9/30","2019","3","2019-09","","476","代表处","446","广东代表处","广东","东莞市","P20191609","0","50","115","2019/8/5 14:02:04","非大数据","概率合同额"
"6800","2019甘肃省公安厅网上督察系统三期(P20191614.01)","2019/5/30 16:58:09","2019","2","2019-05","2019/8/30","2019","3","2019-08","","476","代表处","454","甘肃代表处","甘肃","兰州市","P20191614","0","30","90","2019/8/5 14:02:04","非大数据","概率合同额"
"6801","2019柳州市公安局WZPT一期(P20191616.01)","2019/6/4 11:25:13","2019","2","2019-06","2019/8/16","2019","3","2019-08","","476","代表处","452","广西代表处","广西","柳州市","P20191616","0","0","0","2019/8/5 14:02:04","WA大数据","概率合同额"
"6802","2019南昌市公安局科信大数据治理和服务平台一期(P20191622.01)","2019/6/3 16:41:09","2019","2","2019-06","2019/9/30","2019","3","2019-09","","476","代表处","467","江西代表处","江西","南昌市","P20191622","0","50","1452.605","2019/8/5 14:02:04","KX大数据","概率合同额"
"6805","2019中华人民共和国应急管理部应急管理产品 一期(P20191625.01)","2019/6/5 10:36:14","2019","2","2019-06","2019/7/31","2019","3","2019-07","","402","大数据服务与解决方案事业群","122","第二事业部","北京","西城区","P20191625","0","60","98.4","2019/8/5 14:02:04","非大数据","概率合同额"
"6806","2019中华人民共和国应急管理部应急管理产品 一期(P20191626.01)","2019/6/5 10:36:23","2019","2","2019-06","2019/7/31","2019","3","2019-07","","402","大数据服务与解决方案事业群","122","第二事业部","北京","西城区","P20191626","0","0","0","2019/8/5 14:02:04","非大数据项目","概率合同额"
"6807","2019黔东南州公安局WZPT一期(P20191628.01)","2019/6/5 12:02:38","2019","2","2019-06","2019/7/5","2019","3","2019-07","","476","代表处","470","贵州代表处","贵州","黔东南苗族侗族自治州","P20191628","0","40","160","2019/8/5 14:02:04","非大数据","概率合同额"
"6808","null(P20191661.01)","2019/6/5 15:07:24","2019","2","2019-06","2019/7/5","2019","3","2019-07","","476","代表处","470","贵州代表处","贵州","黔东南苗族侗族自治州","P20191661","0","40","160","2019/8/5 14:02:04","非大数据","概率合同额"
"6810","2019山南市公安局QZ实验室一期(P20191665.01)","2019/6/5 15:23:06","2019","2","2019-06","2019/7/31","2019","3","2019-07","","476","代表处","475","西藏代表处","西藏","山南地区","P20191665","0","30","16.8","2019/8/5 14:02:04","非大数据项目","概率合同额"
"6811","2019黔东南州公安局WZPT一期(P20191673.01)","2019/6/5 15:43:45","2019","2","2019-06","2019/7/5","2019","3","2019-07","","476","代表处","470","贵州代表处","贵州","黔东南苗族侗族自治州","P20191673","0","40","160","2019/8/5 14:02:04","非大数据","概率合同额"
"6814","2019遵义市正安县公安局DWC设备一期(P20191676.01)","2019/6/5 11:14:00","2019","2","2019-06","2019/8/29","2019","3","2019-08","","476","代表处","470","贵州代表处","贵州","遵义市","P20191676","0","40","60","2019/8/5 14:02:04","非大数据","概率合同额"
"6817","2019三门县公安局互联网管理综合应用系统一期(P20191687.01)","2019/6/5 21:09:36","2019","2","2019-06","2019/9/30","2019","3","2019-09","","476","代表处","456","浙江代表处","浙江","台州市","P20191687","0","50","95","2019/8/5 14:02:04","WA大数据","概率合同额"
"6820","2019黄岩区公安分局互联网管理综合应用系统一期(P20191691.01)","2019/6/6 21:14:07","2019","2","2019-06","2019/8/15","2019","3","2019-08","","476","代表处","456","浙江代表处","浙江","台州市","P20191691","0","100","48.0163","2019/8/5 14:02:04","WA大数据","概率合同额"
"6822","2019天津市津南区公安局视频大数据综合应用平台一期(P20191693.01)","2019/6/10 16:12:26","2019","2","2019-06","2019/7/31","2019","3","2019-07","","476","代表处","463","天津代表处","天津","津南区","P20191693","0","30","90","2019/8/5 14:02:04","KX大数据","概率合同额"
"6824","2019中国电信集团有限公司北京分公司ATCA型分流设备-10G平台产品一期(P20191697.01)","2019/6/10 16:30:57","2019","2","2019-06","2019/7/31","2019","3","2019-07","","476","代表处","447","北京代表处","北京","东城区","P20191697","0","5","3.25","2019/8/5 14:02:04","非大数据","概率合同额"
"6829","2019随州市公安局WZPT一期(P20191702.01)","2019/6/11 11:29:48","2019","2","2019-06","2019/7/31","2019","3","2019-07","","476","代表处","445","湖北代表处","湖北","随州市","P20191702","0","70","1400","2019/8/5 14:02:04","WA大数据","概率合同额"
"6837","2019锡林浩特市公安局QZ实验室一期(P20191719.01)","2019/6/12 14:25:21","2019","2","2019-06","2019/8/31","2019","3","2019-08","","476","代表处","449","内蒙代表处","内蒙古","锡林郭勒盟","P20191719","0","80","16","2019/8/5 14:02:04","非大数据项目","概率合同额"
"6838","2019锡盟多伦县公安局QZ实验室一期(P20191720.01)","2019/6/12 14:05:29","2019","2","2019-06","2019/7/31","2019","3","2019-07","","476","代表处","449","内蒙代表处","内蒙古","锡林郭勒盟","P20191720","0","50","32.5","2019/8/5 14:02:04","非大数据项目","概率合同额"
"6843","2019中国移动通信集团西藏有限公司分流平台运维软件一期(P20191728.01)","2019/6/14 10:04:18","2019","2","2019-06","2019/9/30","2019","3","2019-09","","476","代表处","475","西藏代表处","西藏","拉萨市","P20191728","0","30","46.5","2019/8/5 14:02:04","其他大数据","概率合同额"
"6845","2019武汉光迅科技股份有限公司ATCA型分流设备-100G平台产品三期(P20191731.01)","2019/6/14 12:34:08","2019","2","2019-06","2019/7/29","2019","3","2019-07","","482","网络安全与信息技术装备事业群","95","第一事业部","湖北","武汉市","P20191731","0","90","0.441","2019/8/5 14:02:04","非大数据项目","概率合同额"
"6846","2019东莞市公安局科信大数据治理和服务平台一期(P20191733.01)","2019/6/11 12:26:26","2019","2","2019-06","2019/9/30","2019","3","2019-09","","476","代表处","446","广东代表处","广东","东莞市","P20191733","0","50","450","2019/8/5 14:02:04","KX大数据","概率合同额"
"6847","2019邯郸市公安局TZZC武器一期(P20191736.01)","2019/6/14 20:27:03","2019","2","2019-06","2019/7/31","2019","3","2019-07","","476","代表处","451","河北代表处","河北","邯郸市","P20191736","0","85","25.5","2019/8/5 14:02:04","非大数据项目","概率合同额"
"6848","2019邯郸市公安局TZZC武器一期(P20191737.01)","2019/6/14 20:27:44","2019","2","2019-06","2019/7/31","2019","3","2019-07","","476","代表处","451","河北代表处","河北","邯郸市","P20191737","0","85","25.5","2019/8/5 14:02:04","非大数据项目","概率合同额"
"6849","2019新疆生产建设兵团公安局管综平台数据格转软件1.0一期(P20191738.01)","2019/6/14 11:40:16","2019","2","2019-06","2019/9/30","2019","3","2019-09","","476","代表处","457","新疆代表处","新疆","乌鲁木齐市","P20191738","0","60","270","2019/8/5 14:02:04","WA大数据","概率合同额"
"6861","2019湛江市公安局ATCA型分流设备-100G平台产品,ATCA型分流设备-10G平台产品一期(P20191759.01)","2019/6/16 16:05:46","2019","2","2019-06","2019/9/28","2019","3","2019-09","","476","代表处","446","广东代表处","广东","湛江市","P20191759","0","80","1440","2019/8/5 14:02:04","非大数据项目","概率合同额"
"6863","2019重庆市奉节县公安局ZC装备一期(P20191764.01)","2019/6/18 9:27:40","2019","2","2019-06","2019/7/19","2019","3","2019-07","","476","代表处","462","重庆代表处","重庆","奉节县","P20191764","0","0","0","2019/8/5 14:02:04","非大数据项目","概率合同额"
"6866","2019西安铁路公安局铁路公安WZPT一期(P20191768.01)","2019/6/17 15:05:34","2019","2","2019-06","2019/9/30","2019","3","2019-09","","476","代表处","450","陕西代表处","陕西","西安市","P20191768","0","1","1.35","2019/8/5 14:02:04","WA大数据","概率合同额"
"6867","2019稻城县公安局科信大数据治理和服务平台一期(P20191769.01)","2019/6/17 16:57:19","2019","2","2019-06","2019/8/30","2019","3","2019-08","","476","代表处","455","四川代表处","四川","甘孜藏族自治州","P20191769","0","50","140","2019/8/5 14:02:04","雪亮工程","概率合同额"
"6869","2019天津市津南区公安局视频大数据综合应用平台一期(P20191772.01)","2019/6/18 18:15:49","2019","2","2019-06","2019/7/31","2019","3","2019-07","","476","代表处","463","天津代表处","天津","津南区","P20191772","0","50","100","2019/8/5 14:02:04","非大数据","概率合同额"
"6872","2019中国共产党中央军事委员会后勤保障部视频溯源防泄漏一期(P20191776.01)","2019/6/20 10:40:41","2019","2","2019-06","2019/8/30","2019","3","2019-08","","476","代表处","463","天津代表处","天津","北辰区","P20191776","0","50","240","2019/8/5 14:02:04","非大数据","概率合同额"
"6873","2019长垣县公安局重点阵地GK系统一期(P20191777.01)","2019/6/19 10:39:07","2019","2","2019-06","2019/8/30","2019","3","2019-08","","476","代表处","459","河南代表处","河南","新乡市","P20191777","0","30","54","2019/8/5 14:02:04","非大数据","概率合同额"
"6875","2019西藏自治区公安厅J**Z专用装备一期(P20191781.01)","2019/6/20 16:39:48","2019","2","2019-06","2019/9/30","2019","3","2019-09","","476","代表处","475","西藏代表处","西藏","拉萨市","P20191781","0","50","100","2019/8/5 14:02:04","非大数据项目","概率合同额"
"6876","2019兴安盟扎赉特旗公安局WATeZhong设备审计系统 一期(P20191782.01)","2019/6/20 23:38:09","2019","2","2019-06","2019/7/26","2019","3","2019-07","","476","代表处","449","内蒙代表处","内蒙古","兴安盟","P20191782","0","100","16.9","2019/8/5 14:02:04","非大数据项目","概率合同额"
"6877","2019阿里地区公安局QZ实验室一期(P20191784.01)","2019/6/20 16:45:11","2019","2","2019-06","2019/9/30","2019","3","2019-09","","476","代表处","475","西藏代表处","西藏","阿里地区","P20191784","0","50","100","2019/8/5 14:02:04","其他大数据","概率合同额"
"6878","2019开远市公安局视频大数据综合应用平台一期(P20191786.01)","2019/6/19 9:32:09","2019","2","2019-06","2019/7/20","2019","3","2019-07","","476","代表处","465","云南代表处","云南","红河哈尼族彝族自治州","P20191786","0","50","1672","2019/8/5 14:02:04","雪亮工程","概率合同额"
"6879","2019开远市公安局视频大数据综合应用平台一期(P20191787.01)","2019/6/19 10:34:23","2019","2","2019-06","2019/7/30","2019","3","2019-07","","476","代表处","465","云南代表处","云南","红河哈尼族彝族自治州","P20191787","0","50","1672","2019/8/5 14:02:04","雪亮工程","概率合同额"
"6884","2019石家庄市公安局QZ实验室一期(P20191792.01)","2019/6/23 18:04:34","2019","2","2019-06","2019/7/15","2019","3","2019-07","","476","代表处","451","河北代表处","河北","石家庄市","P20191792","0","50","45","2019/8/5 14:02:04","非大数据","概率合同额"
"6887","2019新疆公安厅JZ总队J**Z专用装备一期(P20191796.01)","2019/6/24 12:07:18","2019","2","2019-06","2019/9/27","2019","3","2019-09","","402","大数据服务与解决方案事业群","254","第五事业部","新疆","乌鲁木齐市","P20191796","0","70","1050","2019/8/5 14:02:04","非大数据","概率合同额"
"6889","2019昌吉市公安局视频大数据综合应用平台一期(P20191797.01)","2019/6/24 12:27:45","2019","2","2019-06","2019/7/31","2019","3","2019-07","","476","代表处","457","新疆代表处","新疆","昌吉回族自治州","P20191797","0","50","90","2019/8/5 14:02:04","非大数据","概率合同额"
"6890","2019锡林郭勒盟东乌珠穆沁旗公安局互联网管理综合应用系统一期(P20191798.01)","2019/6/24 15:08:24","2019","2","2019-06","2019/8/31","2019","3","2019-08","","476","代表处","449","内蒙代表处","内蒙古","锡林郭勒盟","P20191798","0","80","51.2","2019/8/5 14:02:04","非大数据","概率合同额"
"6891","2019北京中船信息科技有限公司非锐安产品一期(P20191799.01)","2019/6/24 17:35:45","2019","2","2019-06","2019/8/30","2019","3","2019-08","","482","网络安全与信息技术装备事业群","483","第十事业部","北京","西城区","P20191799","0","20","11.8","2019/8/5 14:02:04","非大数据","概率合同额"
"6894","2019西藏自治区公安厅J**Z专用装备一期(P20191802.01)","2019/6/24 19:42:51","2019","2","2019-06","2019/9/30","2019","3","2019-09","","476","代表处","475","西藏代表处","西藏","拉萨市","P20191802","0","50","158.5","2019/8/5 14:02:04","非大数据","概率合同额"
"6895","2019阿里地区公安局ZC装备一期(P20191803.01)","2019/6/24 16:05:17","2019","2","2019-06","2019/9/30","2019","3","2019-09","","476","代表处","475","西藏代表处","西藏","阿里地区","P20191803","0","50","250","2019/8/5 14:02:04","非大数据项目","概率合同额"
"6919","2019三门峡公安局互联网y**qj**c系统一期(P20191842.01)","2019/6/29 11:35:06","2019","2","2019-06","2019/9/30","2019","3","2019-09","","476","代表处","459","河南代表处","河南","三门峡市","P20191842","0","50","75","2019/8/5 14:02:04","非大数据","概率合同额"
"6920","2019武汉光迅科技股份有限公司ATCA型分流设备-100G平台产品七期(P20191846.01)","2019/7/1 18:34:47","2019","3","2019-07","2019/8/29","2019","3","2019-08","","476","代表处","447","北京代表处","湖北","武汉市","P20191846","0","90","2.808","2019/8/5 14:02:04","其他大数据","概率合同额"
"6921","2019武汉光迅科技股份有限公司ATCA型分流设备-100G平台产品八期(P20191847.01)","2019/7/1 18:37:53","2019","3","2019-07","2019/8/29","2019","3","2019-08","","476","代表处","447","北京代表处","湖北","武汉市","P20191847","0","90","0.828","2019/8/5 14:02:04","非大数据","概率合同额"
"6922","2019武汉光迅科技股份有限公司ATCA型分流设备-100G平台产品九期(P20191848.01)","2019/7/1 18:40:31","2019","3","2019-07","2019/8/22","2019","3","2019-08","","476","代表处","447","北京代表处","湖北","武汉市","P20191848","0","90","26.703","2019/8/5 14:02:04","非大数据","概率合同额"
"6924","2019上海市公安局黄浦分局非锐安产品一期(P20191850.01)","2019/7/1 16:12:22","2019","3","2019-07","2019/7/31","2019","3","2019-07","","476","代表处","458","江苏代表处","上海","黄浦区","P20191850","0","100","20","2019/8/5 14:02:04","非大数据","概率合同额"
"6925","2019湖北省公安厅科信大数据治理和服务平台一期(P20191851.01)","2019/7/1 17:02:04","2019","3","2019-07","2019/9/30","2019","3","2019-09","","476","代表处","445","湖北代表处","湖北","武汉市","P20191851","0","70","2450","2019/8/5 14:02:04","KX大数据","概率合同额"
"6927","2019洛阳市公安局科信大数据治理和服务平台一期(P20191853.01)","2019/7/2 14:20:00","2019","3","2019-07","2019/7/19","2019","3","2019-07","","476","代表处","459","河南代表处","河南","洛阳市","P20191853","0","10","12.5","2019/8/5 14:02:04","非大数据","概率合同额"
"6929","2019武汉光迅科技股份有限公司ATCA型分流设备-100G平台产品一期(P20191858.01)","2019/7/2 16:18:44","2019","3","2019-07","2019/9/20","2019","3","2019-09","","482","网络安全与信息技术装备事业群","95","第一事业部","湖北","武汉市","P20191858","0","100","3.11","2019/8/5 14:02:04","非大数据","概率合同额"
